,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-10-13 09:27:46,2023-10-14 00:00:00,2023-10-15 00:00:00,2023,DA,Last,53.5
1,2023-10-13 09:27:44,2023-10-14 00:00:00,2023-10-16 00:00:00,2023,WE,Last,52.4
