,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-09-20 09:27:34,2024-09-21 00:00:00,2024-09-22 00:00:00,2024,DA,Last,34.25
1,2024-09-20 09:27:34,2024-09-21 00:00:00,2024-09-23 00:00:00,2024,WE,Last,34.08
