,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-02-16 10:27:42,2024-02-17 00:00:00,2024-02-18 00:00:00,2024,DA,Last,24.1
1,2024-02-16 10:27:14,2024-02-17 00:00:00,2024-02-19 00:00:00,2024,WE,Last,24.08
