,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-03-23 10:27:57,2023-03-24 00:00:00,2023-03-25 00:00:00,2023,DA,Last,40.75
1,2023-03-23 10:27:16,2023-03-25 00:00:00,2023-03-27 00:00:00,2023,WE,Last,39.98
