,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-12-01 10:27:54,2023-12-02 00:00:00,2023-12-03 00:00:00,2023,DA,Last,38.3
1,2023-12-01 10:27:38,2023-12-02 00:00:00,2023-12-04 00:00:00,2023,WE,Last,38.25
