,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-09-22 09:27:46,2023-09-23 00:00:00,2023-09-24 00:00:00,2023,DA,Last,39.8
1,2023-09-22 09:27:54,2023-09-23 00:00:00,2023-09-25 00:00:00,2023,WE,Last,39.83
