,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-12-22 10:27:41,2023-12-23 00:00:00,2023-12-24 00:00:00,2023,DA,Last,32.0
1,2023-12-22 10:27:35,2023-12-23 00:00:00,2023-12-25 00:00:00,2023,WE,Last,31.7
