,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-08-25 09:27:43,2023-08-26 00:00:00,2023-08-27 00:00:00,2023,DA,Last,34.25
1,2023-08-25 09:27:42,2023-08-26 00:00:00,2023-08-28 00:00:00,2023,WE,Last,34.15
