,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-11-03 10:57:41,2023-11-04 00:00:00,2023-11-05 00:00:00,2023,DA,Last,38.15
1,2023-11-03 10:57:34,2023-11-04 00:00:00,2023-11-06 00:00:00,2023,WE,Last,37.2
