,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-02-01 10:27:48,2024-02-02 00:00:00,2024-02-03 00:00:00,2024,DA,Last,28.65
1,2024-02-01 10:27:24,2024-02-03 00:00:00,2024-02-05 00:00:00,2024,WE,Last,28.5
