,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-03-08 10:27:41,2024-03-09 00:00:00,2024-03-10 00:00:00,2024,DA,Last,26.2
1,2024-03-08 10:27:45,2024-03-09 00:00:00,2024-03-11 00:00:00,2024,WE,Last,26.2
