,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-02-24 10:27:46,2023-02-25 00:00:00,2023-02-26 00:00:00,2023,DA,Last,51.0
1,2023-02-24 10:27:36,2023-02-25 00:00:00,2023-02-27 00:00:00,2023,WE,Last,50.7
