,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-11-29 10:27:46,2024-11-30 00:00:00,2024-12-01 00:00:00,2024,DA,Last,45.6
1,2024-11-29 10:27:46,2024-11-30 00:00:00,2024-12-02 00:00:00,2024,WE,Last,45.55
