,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-07-19 09:27:36,2024-07-20 00:00:00,2024-07-21 00:00:00,2024,DA,Last,31.9
1,2024-07-19 09:27:44,2024-07-20 00:00:00,2024-07-22 00:00:00,2024,WE,Last,31.9
