,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-10-04 09:27:48,2024-10-05 00:00:00,2024-10-06 00:00:00,2024,DA,Last,39.38
1,2024-10-04 09:27:48,2024-10-05 00:00:00,2024-10-07 00:00:00,2024,WE,Last,39.38
