,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-10-05 09:27:25,2023-10-06 00:00:00,2023-10-07 00:00:00,2023,DA,Last,30.8
1,2023-10-05 09:25:55,2023-10-07 00:00:00,2023-10-09 00:00:00,2023,WE,Last,29.0
