,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-05-02 09:27:48,2024-05-03 00:00:00,2024-05-04 00:00:00,2024,DA,Last,29.93
1,2024-05-02 09:27:45,2024-05-04 00:00:00,2024-05-06 00:00:00,2024,WE,Last,30.1
