,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-10-21 09:27:44,2022-10-22 00:00:00,2022-10-23 00:00:00,2022,DA,Last,35.25
1,2022-10-21 09:27:45,2022-10-22 00:00:00,2022-10-24 00:00:00,2022,WE,Last,34.35
