,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-03-24 10:27:55,2023-03-25 00:00:00,2023-03-26 00:00:00,2023,DA,Last,42.05
1,2023-03-24 10:27:56,2023-03-25 00:00:00,2023-03-27 00:00:00,2023,WE,Last,41.65
