,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-06-17 09:27:45,2022-06-18 00:00:00,2022-06-19 00:00:00,2022,DA,Last,112.83
1,2022-06-17 09:27:54,2022-06-18 00:00:00,2022-06-20 00:00:00,2022,WE,Last,115.23
