,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-01-18 10:27:57,2024-01-19 00:00:00,2024-01-20 00:00:00,2024,DA,Last,26.2
1,2024-01-18 10:27:29,2024-01-20 00:00:00,2024-01-22 00:00:00,2024,WE,Last,26.2
