,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-05-05 09:27:52,2023-05-06 00:00:00,2023-05-07 00:00:00,2023,DA,Last,33.95
1,2023-05-05 09:27:51,2023-05-06 00:00:00,2023-05-08 00:00:00,2023,WE,Last,33.75
