,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-09-23 09:27:03,2022-09-24 00:00:00,2022-09-25 00:00:00,2022,DA,Last,99.0
1,2022-09-23 09:27:32,2022-09-24 00:00:00,2022-09-26 00:00:00,2022,WE,Last,100.0
