,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-10-25 09:27:43,2024-10-26 00:00:00,2024-10-27 00:00:00,2024,DA,Last,42.0
1,2024-10-25 09:27:45,2024-10-26 00:00:00,2024-10-28 00:00:00,2024,WE,Last,42.0
