,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-04-05 09:27:43,2024-04-06 00:00:00,2024-04-07 00:00:00,2024,DA,Last,26.2
1,2024-04-05 09:27:42,2024-04-06 00:00:00,2024-04-08 00:00:00,2024,WE,Last,26.1
