,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-08-02 09:27:55,2024-08-03 00:00:00,2024-08-04 00:00:00,2024,DA,Last,35.9
1,2024-08-02 09:27:54,2024-08-03 00:00:00,2024-08-05 00:00:00,2024,WE,Last,35.8
