,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-04-21 09:27:55,2023-04-22 00:00:00,2023-04-23 00:00:00,2023,DA,Last,39.2
1,2023-04-21 09:27:28,2023-04-22 00:00:00,2023-04-24 00:00:00,2023,WE,Last,38.85
