,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-12-30 10:27:43,2022-12-31 00:00:00,2023-01-01 00:00:00,2022,DA,Last,67.0
1,2022-12-30 10:27:48,2022-12-31 00:00:00,2023-01-02 00:00:00,2022,WE,Last,65.5
