,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-01-13 10:57:48,2022-01-14 00:00:00,2022-01-15 00:00:00,2022,DA,Last,71.3
1,2022-01-13 15:22:06,2022-01-15 00:00:00,2022-01-17 00:00:00,2022,WE,Last,77.5
