,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-02-04 10:27:24,2022-02-05 00:00:00,2022-02-06 00:00:00,2022,DA,Last,80.05
1,2022-02-04 10:27:39,2022-02-05 00:00:00,2022-02-07 00:00:00,2022,WE,Last,79.8
