,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-04-12 09:27:32,2024-04-13 00:00:00,2024-04-14 00:00:00,2024,DA,Last,29.78
1,2024-04-12 09:27:52,2024-04-13 00:00:00,2024-04-15 00:00:00,2024,WE,Last,29.68
