,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-04-08 09:27:31,2022-04-09 00:00:00,2022-04-10 00:00:00,2022,DA,Last,101.98
1,2022-04-08 09:27:10,2022-04-09 00:00:00,2022-04-11 00:00:00,2022,WE,Last,102.1
