,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-08-30 09:27:48,2024-08-31 00:00:00,2024-09-01 00:00:00,2024,DA,Last,39.25
1,2024-08-30 09:27:47,2024-08-31 00:00:00,2024-09-02 00:00:00,2024,WE,Last,39.23
