,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-02-03 10:27:52,2023-02-04 00:00:00,2023-02-05 00:00:00,2023,DA,Last,55.8
1,2023-02-03 10:27:52,2023-02-04 00:00:00,2023-02-06 00:00:00,2023,WE,Last,55.8
