,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-08-16 09:27:44,2024-08-17 00:00:00,2024-08-18 00:00:00,2024,DA,Last,38.95
1,2024-08-16 09:27:28,2024-08-17 00:00:00,2024-08-19 00:00:00,2024,WE,Last,38.98
