,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-09-09 09:24:45,2022-09-10 00:00:00,2022-09-11 00:00:00,2022,DA,Last,138.0
1,2022-09-09 09:27:38,2022-09-10 00:00:00,2022-09-12 00:00:00,2022,WE,Last,136.5
