,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-06-14 09:27:54,2024-06-15 00:00:00,2024-06-16 00:00:00,2024,DA,Last,35.33
1,2024-06-14 09:27:47,2024-06-15 00:00:00,2024-06-17 00:00:00,2024,WE,Last,35.25
