,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-11-18 10:27:39,2022-11-19 00:00:00,2022-11-20 00:00:00,2022,DA,Last,92.0
1,2022-11-18 10:27:48,2022-11-19 00:00:00,2022-11-21 00:00:00,2022,WE,Last,91.0
