,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-01-13 10:27:45,2023-01-14 00:00:00,2023-01-15 00:00:00,2023,DA,Last,62.15
1,2023-01-13 10:27:40,2023-01-14 00:00:00,2023-01-16 00:00:00,2023,WE,Last,62.0
