,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-12-22 10:27:41,2022-12-23 00:00:00,2022-12-24 00:00:00,2022,DA,Last,77.5
1,2022-12-22 10:25:02,2022-12-24 00:00:00,2022-12-26 00:00:00,2022,WE,Last,75.0
