,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2024-02-09 10:27:49,2024-02-10 00:00:00,2024-02-11 00:00:00,2024,DA,Last,26.28
1,2024-02-09 10:27:50,2024-02-10 00:00:00,2024-02-12 00:00:00,2024,WE,Last,26.2
