,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-04-22 09:27:48,2022-04-23 00:00:00,2022-04-24 00:00:00,2022,DA,Last,86.5
1,2022-04-22 09:27:26,2022-04-23 00:00:00,2022-04-25 00:00:00,2022,WE,Last,84.0
