,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2022-12-29 10:26:06,2022-12-30 00:00:00,2022-12-31 00:00:00,2022,DA,Last,70.0
1,2022-12-29 10:11:37,2022-12-31 00:00:00,2023-01-02 00:00:00,2022,WE,Last,69.0
