,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-02-10 10:27:18,2023-02-11 00:00:00,2023-02-12 00:00:00,2023,DA,Last,51.65
1,2023-02-10 10:27:57,2023-02-11 00:00:00,2023-02-13 00:00:00,2023,WE,Last,51.85
