,trading_date,delivery_start,delivery_end,application_year,tenor,price_type,price
0,2023-11-02 10:57:28,2023-11-03 00:00:00,2023-11-04 00:00:00,2023,DA,Last,33.8
1,2023-11-02 10:57:33,2023-11-04 00:00:00,2023-11-06 00:00:00,2023,WE,Last,33.55
