,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-01-08,2020-01-08,2020-01-08,Day,40.43
1,2020-01-08,2020-01-09,2020-01-09,Day,36.28
2,2020-01-08,2020-01-10,2020-01-10,Day,35.5
3,2020-01-08,2020-01-11,2020-01-11,Day,33.88
4,2020-01-08,2020-01-12,2020-01-12,Day,30.88
5,2020-01-08,2020-01-13,2020-01-13,Day,35.06
6,2020-01-08,2020-01-14,2020-01-14,Day,38.01
7,2020-01-08,2020-01-01,2020-01-31,Month,38.65
8,2020-01-08,2020-02-01,2020-02-29,Month,43.15
9,2020-01-08,2020-03-01,2020-03-31,Month,39.54
10,2020-01-08,2020-04-01,2020-04-30,Month,36.18
11,2020-01-08,2020-05-01,2020-05-31,Month,32.24
12,2020-01-08,2020-06-01,2020-06-30,Month,33.61
13,2020-01-08,2020-07-01,2020-07-31,Month,36.16
14,2020-01-08,2020-04-01,2020-06-30,Quarter,33.99
15,2020-01-08,2020-07-01,2020-09-30,Quarter,37.63
16,2020-01-08,2020-10-01,2020-12-31,Quarter,52.33
17,2020-01-08,2021-01-01,2021-03-31,Quarter,54.68
18,2020-01-08,2021-04-01,2021-06-30,Quarter,37.64
19,2020-01-08,2021-07-01,2021-09-30,Quarter,38.69
20,2020-01-08,2020-01-06,2020-01-12,Week,36.88
21,2020-01-08,2020-01-13,2020-01-19,Week,35.5
22,2020-01-08,2020-01-20,2020-01-26,Week,40.82
23,2020-01-08,2020-01-27,2020-02-02,Week,42.04
24,2020-01-08,2020-02-03,2020-02-09,Week,43.17
25,2020-01-08,2020-01-11,2020-01-12,Weekend,32.38
26,2020-01-08,2020-01-18,2020-01-19,Weekend,31.96
27,2020-01-08,2021-01-01,2021-12-31,Year,46.11
28,2020-01-08,2022-01-01,2022-12-31,Year,47.66
29,2020-01-08,2023-01-01,2023-12-31,Year,46.9
