,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-11-08,2023-11-08,2023-11-09,Day,92.58
1,2023-11-08,2023-11-09,2023-11-10,Day,98.32
2,2023-11-08,2023-11-10,2023-11-11,Day,97.90
3,2023-11-08,2023-11-11,2023-11-12,Day,107.43
4,2023-11-08,2023-11-12,2023-11-13,Day,84.39
5,2023-11-08,2023-11-13,2023-11-14,Day,105.77
6,2023-11-08,2023-11-14,2023-11-15,Day,98.85
7,2023-11-08,2023-11-01,2023-12-01,Month,86.61
8,2023-11-08,2023-12-01,2024-01-01,Month,100.47
9,2023-11-08,2024-01-01,2024-02-01,Month,121.99
10,2023-11-08,2024-02-01,2024-03-01,Month,131.53
11,2023-11-08,2024-03-01,2024-04-01,Month,110.68
12,2023-11-08,2024-04-01,2024-05-01,Month,107.40
13,2023-11-08,2024-05-01,2024-06-01,Month,92.64
14,2023-11-08,2024-01-01,2024-04-01,Quarter,121.18
15,2023-11-08,2024-04-01,2024-07-01,Quarter,99.07
16,2023-11-08,2024-07-01,2024-10-01,Quarter,105.07
17,2023-11-08,2024-10-01,2025-01-01,Quarter,142.48
18,2023-11-08,2025-01-01,2025-04-01,Quarter,149.01
19,2023-11-08,2025-04-01,2025-07-01,Quarter,83.77
20,2023-11-08,2025-07-01,2025-10-01,Quarter,85.11
21,2023-11-08,2025-10-01,2026-01-01,Quarter,126.37
22,2023-11-08,2023-11-06,2023-11-13,Week,93.70
23,2023-11-08,2023-11-13,2023-11-20,Week,90.51
24,2023-11-08,2023-11-20,2023-11-27,Week,97.79
25,2023-11-08,2023-11-27,2023-12-04,Week,100.13
26,2023-11-08,2023-12-04,2023-12-11,Week,107.00
27,2023-11-08,2023-11-11,2023-11-13,Weekend,95.91
28,2023-11-08,2023-11-18,2023-11-20,Weekend,70.85
29,2023-11-08,2024-01-01,2025-01-01,Year,116.99
30,2023-11-08,2025-01-01,2026-01-01,Year,110.93
31,2023-11-08,2026-01-01,2027-01-01,Year,103.11
32,2023-11-08,2027-01-01,2028-01-01,Year,88.75
33,2023-11-08,2028-01-01,2029-01-01,Year,76.25
