,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-02-20,2018-02-20,2018-02-20,Day,49.71
1,2018-02-20,2018-02-21,2018-02-21,Day,48.86
2,2018-02-20,2018-02-22,2018-02-22,Day,52.15
3,2018-02-20,2018-02-23,2018-02-23,Day,53.25
4,2018-02-20,2018-02-01,2018-02-28,Month,47.57
5,2018-02-20,2018-03-01,2018-03-31,Month,47.61
6,2018-02-20,2018-04-01,2018-04-30,Month,38.55
7,2018-02-20,2018-05-01,2018-05-31,Month,30.35
8,2018-02-20,2018-06-01,2018-06-30,Month,34.05
9,2018-02-20,2018-07-01,2018-07-31,Month,33.98
10,2018-02-20,2018-07-31,2018-08-30,Month,31.98
11,2018-02-20,2018-08-01,2018-08-31,Month,31.98
12,2018-02-20,2018-04-01,2018-06-30,Quarter,34.27
13,2018-02-20,2018-07-01,2018-09-30,Quarter,34.14
14,2018-02-20,2018-10-01,2018-12-31,Quarter,48.64
15,2018-02-20,2019-01-01,2019-03-31,Quarter,50.34
16,2018-02-20,2019-04-01,2019-06-30,Quarter,31.45
17,2018-02-20,2019-07-01,2019-09-30,Quarter,31.4
18,2018-02-20,2018-02-19,2018-02-25,Week,49.21
19,2018-02-20,2018-02-26,2018-03-04,Week,66.75
20,2018-02-20,2018-03-05,2018-03-11,Week,55.25
21,2018-02-20,2018-03-12,2018-03-18,Week,47.07
22,2018-02-20,2018-03-19,2018-03-25,Week,41.75
23,2018-02-20,2018-02-24,2018-02-25,Weekend,44.75
24,2018-02-20,2018-03-03,2018-03-04,Weekend,48.0
25,2018-02-20,2019-01-01,2019-12-31,Year,40.06
26,2018-02-20,2020-01-01,2020-12-31,Year,39.8
27,2018-02-20,2021-01-01,2021-12-31,Year,39.95
