,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-11-06,2018-11-06,2018-11-06,Day,60.24
1,2018-11-06,2018-11-07,2018-11-07,Day,57.26
2,2018-11-06,2018-11-08,2018-11-08,Day,64.25
3,2018-11-06,2018-11-01,2018-11-30,Month,60.14
4,2018-11-06,2018-12-01,2018-12-31,Month,63.98
5,2018-11-06,2019-01-01,2019-01-31,Month,70.75
6,2018-11-06,2019-02-01,2019-02-28,Month,70.4
7,2018-11-06,2019-03-01,2019-03-31,Month,55.52
8,2018-11-06,2019-04-01,2019-04-30,Month,50.92
9,2018-11-06,2019-05-01,2019-05-31,Month,42.68
10,2018-11-06,2019-01-01,2019-03-31,Quarter,65.4
11,2018-11-06,2019-04-01,2019-06-30,Quarter,45.02
12,2018-11-06,2019-07-01,2019-09-30,Quarter,45.44
13,2018-11-06,2019-10-01,2019-12-31,Quarter,59.09
14,2018-11-06,2020-01-01,2020-03-31,Quarter,60.96
15,2018-11-06,2018-11-05,2018-11-11,Week,55.54
16,2018-11-06,2018-11-12,2018-11-18,Week,57.25
17,2018-11-06,2018-11-19,2018-11-25,Week,63.0
18,2018-11-06,2018-11-26,2018-12-02,Week,67.58
19,2018-11-06,2018-12-03,2018-12-09,Week,69.0
20,2018-11-06,2018-11-10,2018-11-11,Weekend,42.8
21,2018-11-06,2019-01-01,2019-12-31,Year,53.7
22,2018-11-06,2020-01-01,2020-12-31,Year,49.42
23,2018-11-06,2021-01-01,2021-12-31,Year,47.09
24,2018-11-06,2022-01-01,2022-12-31,Year,47.95
