,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-09-27,2019-09-27,2019-09-27,Day,37.24
1,2019-09-27,2019-09-28,2019-09-28,Day,28.37
2,2019-09-27,2019-09-29,2019-09-29,Day,22.51
3,2019-09-27,2019-09-30,2019-09-30,Day,36.22
4,2019-09-27,2019-10-01,2019-10-01,Day,39.75
5,2019-09-27,2019-10-02,2019-10-02,Day,41.0
6,2019-09-27,2019-10-03,2019-10-03,Day,40.5
7,2019-09-27,2019-09-01,2019-09-30,Month,35.68
8,2019-09-27,2019-10-01,2019-10-31,Month,45.29
9,2019-09-27,2019-11-01,2019-11-30,Month,59.93
10,2019-09-27,2019-12-01,2019-12-31,Month,63.52
11,2019-09-27,2020-01-01,2020-01-31,Month,64.5
12,2019-09-27,2020-02-01,2020-02-29,Month,63.84
13,2019-09-27,2020-03-01,2020-03-31,Month,52.69
14,2019-09-27,2020-01-01,2020-03-31,Quarter,60.27
15,2019-09-27,2020-04-01,2020-06-30,Quarter,42.22
16,2019-09-27,2020-07-01,2020-09-30,Quarter,42.72
17,2019-09-27,2020-10-01,2020-12-31,Quarter,58.16
18,2019-09-27,2021-01-01,2021-03-31,Quarter,59.36
19,2019-09-27,2019-09-23,2019-09-29,Week,35.62
20,2019-09-27,2019-09-30,2019-10-06,Week,35.77
21,2019-09-27,2019-10-07,2019-10-13,Week,40.25
22,2019-09-27,2019-10-14,2019-10-20,Week,47.33
23,2019-09-27,2019-10-21,2019-10-27,Week,49.05
24,2019-09-27,2019-09-28,2019-09-29,Weekend,25.44
25,2019-09-27,2020-01-01,2020-12-31,Year,50.84
26,2019-09-27,2021-01-01,2021-12-31,Year,48.56
27,2019-09-27,2022-01-01,2022-12-31,Year,47.96
