,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-11-28,2016-11-26,2016-11-26,Day,47.71
1,2016-11-28,2016-11-27,2016-11-27,Day,40.47
2,2016-11-28,2016-11-28,2016-11-28,Day,67.18
3,2016-11-28,2016-11-29,2016-11-29,Day,86.5
4,2016-11-28,2016-11-01,2016-11-30,Month,90.6
5,2016-11-28,2016-12-01,2016-12-30,Month,135.77
6,2016-11-28,2017-01-02,2017-01-31,Month,171.0
7,2016-11-28,2017-02-01,2017-02-28,Month,133.5
8,2016-11-28,2017-01-02,2017-03-31,Quarter,126.61
9,2016-11-28,2017-04-03,2017-06-30,Quarter,44.58
10,2016-11-28,2017-07-03,2017-09-29,Quarter,43.85
11,2016-11-28,2017-10-02,2017-12-29,Quarter,65.89
12,2016-11-28,2016-11-21,2016-11-25,Week,60.28
13,2016-11-28,2016-11-28,2016-12-02,Week,118.14
14,2016-11-28,2016-12-05,2016-12-09,Week,140.0
15,2016-11-28,2016-12-12,2016-12-16,Week,150.0
16,2016-11-28,2016-12-19,2016-12-23,Week,150.0
17,2016-11-28,2016-12-26,2016-12-30,Week,95.0
18,2016-11-28,2016-11-26,2016-11-27,Weekend,44.09
19,2016-11-28,2016-12-03,2016-12-04,Weekend,0.01
20,2016-11-28,2017-01-02,2017-12-30,Year,70.23
21,2016-11-28,2018-01-01,2019-01-01,Year,52.94
22,2016-11-28,2019-01-01,2020-01-01,Year,52.78
