,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-11-26,2019-11-26,2019-11-26,Day,53.62
1,2019-11-26,2019-11-27,2019-11-27,Day,46.34
2,2019-11-26,2019-11-28,2019-11-28,Day,49.63
3,2019-11-26,2019-11-29,2019-11-29,Day,54.88
4,2019-11-26,2019-11-30,2019-11-30,Day,45.95
5,2019-11-26,2019-12-01,2019-12-01,Day,36.91
6,2019-11-26,2019-12-02,2019-12-02,Day,62.87
7,2019-11-26,2019-11-01,2019-11-29,Month,56.1
8,2019-11-26,2019-12-02,2019-12-31,Month,58.29
9,2019-11-26,2020-01-01,2020-01-31,Month,68.04
10,2019-11-26,2020-02-03,2020-02-28,Month,71.36
11,2019-11-26,2020-03-02,2020-03-31,Month,57.05
12,2019-11-26,2020-01-01,2020-03-31,Quarter,65.34
13,2019-11-26,2020-04-01,2020-06-30,Quarter,49.05
14,2019-11-26,2020-07-01,2020-09-30,Quarter,51.17
15,2019-11-26,2020-10-01,2020-12-31,Quarter,72.5
16,2019-11-26,2021-01-01,2021-03-31,Quarter,73.05
17,2019-11-26,2021-04-01,2021-06-30,Quarter,49.47
18,2019-11-26,2021-07-01,2021-09-30,Quarter,51.75
19,2019-11-26,2019-11-25,2019-11-29,Week,52.65
20,2019-11-26,2019-12-02,2019-12-06,Week,62.84
21,2019-11-26,2019-12-09,2019-12-13,Week,61.28
22,2019-11-26,2019-12-16,2019-12-20,Week,63.65
23,2019-11-26,2019-12-23,2019-12-27,Week,47.4
24,2019-11-26,2020-01-01,2020-12-31,Year,59.53
25,2019-11-26,2021-01-01,2021-12-31,Year,61.48
26,2019-11-26,2022-01-03,2022-12-30,Year,62.37
27,2019-11-26,2023-01-02,2023-12-29,Year,62.86
