,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-05-04,2020-05-01,2020-05-01,Day,3.77
1,2020-05-04,2020-05-02,2020-05-02,Day,9.35
2,2020-05-04,2020-05-03,2020-05-03,Day,9.36
3,2020-05-04,2020-05-04,2020-05-04,Day,15.82
4,2020-05-04,2020-05-05,2020-05-05,Day,18.27
5,2020-05-04,2020-05-06,2020-05-06,Day,19.0
6,2020-05-04,2020-05-07,2020-05-07,Day,19.17
7,2020-05-04,2020-05-08,2020-05-08,Day,15.82
8,2020-05-04,2020-05-09,2020-05-09,Day,13.56
9,2020-05-04,2020-05-10,2020-05-10,Day,8.14
10,2020-05-04,2020-05-01,2020-05-29,Month,17.75
11,2020-05-04,2020-06-01,2020-06-30,Month,26.58
12,2020-05-04,2020-07-01,2020-07-31,Month,32.8
13,2020-05-04,2020-08-03,2020-08-31,Month,30.88
14,2020-05-04,2020-07-01,2020-09-30,Quarter,36.02
15,2020-05-04,2020-10-01,2020-12-31,Quarter,73.38
16,2020-05-04,2021-01-01,2021-03-31,Quarter,69.78
17,2020-05-04,2021-04-01,2021-06-30,Quarter,43.16
18,2020-05-04,2021-07-01,2021-09-30,Quarter,45.89
19,2020-05-04,2020-04-27,2020-05-01,Week,12.59
20,2020-05-04,2020-05-04,2020-05-08,Week,17.62
21,2020-05-04,2020-05-11,2020-05-15,Week,16.93
22,2020-05-04,2020-05-18,2020-05-22,Week,17.25
23,2020-05-04,2020-05-25,2020-05-29,Week,22.0
24,2020-05-04,2020-06-01,2020-06-05,Week,21.5
25,2020-05-04,2020-05-02,2020-05-03,Weekend,9.35
26,2020-05-04,2021-01-01,2021-12-31,Year,56.3
27,2020-05-04,2022-01-03,2022-12-30,Year,58.26
28,2020-05-04,2023-01-02,2023-12-29,Year,59.34
