,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-01-24,2023-01-24,2023-01-25,Day,232.39
1,2023-01-24,2023-01-25,2023-01-26,Day,205.23
2,2023-01-24,2023-01-26,2023-01-27,Day,201.50
3,2023-01-24,2023-01-27,2023-01-28,Day,203.00
4,2023-01-24,2023-01-28,2023-01-29,Day,163.86
5,2023-01-24,2023-01-29,2023-01-30,Day,128.59
6,2023-01-24,2023-01-30,2023-01-31,Day,166.60
7,2023-01-24,2023-01-02,2023-02-01,Month,170.00
8,2023-01-24,2023-02-01,2023-03-01,Month,188.17
9,2023-01-24,2023-03-01,2023-04-01,Month,176.50
10,2023-01-24,2023-04-03,2023-05-01,Month,169.03
11,2023-01-24,2023-05-01,2023-06-01,Month,150.82
12,2023-01-24,2023-06-01,2023-07-01,Month,184.03
13,2023-01-24,2023-07-03,2023-08-01,Month,193.59
14,2023-01-24,2023-04-03,2023-07-01,Quarter,167.66
15,2023-01-24,2023-07-03,2023-10-01,Quarter,198.30
16,2023-01-24,2023-10-02,2024-01-01,Quarter,343.50
17,2023-01-24,2024-01-01,2024-04-01,Quarter,393.79
18,2023-01-24,2024-04-01,2024-07-01,Quarter,199.56
19,2023-01-24,2024-07-01,2024-10-01,Quarter,195.63
20,2023-01-24,2024-10-01,2025-01-01,Quarter,314.61
21,2023-01-24,2023-01-23,2023-01-27,Week,215.60
22,2023-01-24,2023-01-30,2023-02-04,Week,164.50
23,2023-01-24,2023-02-06,2023-02-11,Week,171.30
24,2023-01-24,2023-02-13,2023-02-18,Week,182.00
25,2023-01-24,2023-02-20,2023-02-25,Week,215.35
26,2023-01-24,2024-01-01,2025-01-01,Year,275.74
27,2023-01-24,2025-01-01,2026-01-01,Year,224.68
28,2023-01-24,2026-01-01,2027-01-01,Year,218.99
