,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-02-17,2023-02-17,2023-02-18,Day,130.92
1,2023-02-17,2023-02-18,2023-02-19,Day,112.57
2,2023-02-17,2023-02-19,2023-02-20,Day,115.17
3,2023-02-17,2023-02-20,2023-02-21,Day,132.01
4,2023-02-17,2023-02-21,2023-02-22,Day,135.85
5,2023-02-17,2023-02-22,2023-02-23,Day,145.44
6,2023-02-17,2023-02-23,2023-02-24,Day,145.44
7,2023-02-17,2023-02-01,2023-03-01,Month,147.63
8,2023-02-17,2023-03-01,2023-04-01,Month,142.53
9,2023-02-17,2023-04-01,2023-05-01,Month,135.29
10,2023-02-17,2023-05-01,2023-06-01,Month,134.66
11,2023-02-17,2023-06-01,2023-07-01,Month,144.49
12,2023-02-17,2023-07-01,2023-08-01,Month,149.44
13,2023-02-17,2023-08-01,2023-09-01,Month,144.28
14,2023-02-17,2023-04-01,2023-07-01,Quarter,138.11
15,2023-02-17,2023-07-01,2023-10-01,Quarter,151.58
16,2023-02-17,2023-10-01,2024-01-01,Quarter,239.75
17,2023-02-17,2024-01-01,2024-04-01,Quarter,268.18
18,2023-02-17,2024-04-01,2024-07-01,Quarter,122.32
19,2023-02-17,2024-07-01,2024-10-01,Quarter,124.40
20,2023-02-17,2024-10-01,2025-01-01,Quarter,205.46
21,2023-02-17,2025-01-01,2025-04-01,Quarter,217.57
22,2023-02-17,2025-04-01,2025-07-01,Quarter,86.69
23,2023-02-17,2025-07-01,2025-10-01,Quarter,84.70
24,2023-02-17,2023-02-13,2023-02-20,Week,139.41
25,2023-02-17,2023-02-20,2023-02-27,Week,139.40
26,2023-02-17,2023-02-27,2023-03-06,Week,145.88
27,2023-02-17,2023-03-06,2023-03-13,Week,148.00
28,2023-02-17,2023-03-13,2023-03-20,Week,145.93
29,2023-02-17,2023-02-18,2023-02-20,Weekend,113.87
30,2023-02-17,2023-02-25,2023-02-27,Weekend,130.00
31,2023-02-17,2024-01-01,2025-01-01,Year,180.00
32,2023-02-17,2025-01-01,2026-01-01,Year,131.28
33,2023-02-17,2026-01-01,2027-01-01,Year,118.55
34,2023-02-17,2027-01-01,2028-01-01,Year,113.03
35,2023-02-17,2028-01-01,2029-01-01,Year,103.24
