,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-07-12,2018-07-12,2018-07-12,Day,53.31
1,2018-07-12,2018-07-13,2018-07-13,Day,51.45
2,2018-07-12,2018-07-14,2018-07-14,Day,47.45
3,2018-07-12,2018-07-01,2018-07-31,Month,48.88
4,2018-07-12,2018-07-31,2018-08-30,Month,45.73
5,2018-07-12,2018-08-01,2018-08-31,Month,45.73
6,2018-07-12,2018-09-01,2018-09-30,Month,52.88
7,2018-07-12,2018-10-01,2018-10-31,Month,62.23
8,2018-07-12,2018-11-01,2018-11-30,Month,64.63
9,2018-07-12,2018-12-01,2018-12-31,Month,63.56
10,2018-07-12,2019-01-01,2019-01-31,Month,65.84
11,2018-07-12,2018-10-01,2018-12-31,Quarter,63.46
12,2018-07-12,2019-01-01,2019-03-31,Quarter,61.44
13,2018-07-12,2019-04-01,2019-06-30,Quarter,39.62
14,2018-07-12,2019-07-01,2019-09-30,Quarter,40.95
15,2018-07-12,2019-10-01,2019-12-31,Quarter,56.13
16,2018-07-12,2018-07-09,2018-07-15,Week,50.52
17,2018-07-12,2018-07-16,2018-07-22,Week,51.0
18,2018-07-12,2018-07-23,2018-07-29,Week,47.5
19,2018-07-12,2018-07-30,2018-08-05,Week,43.5
20,2018-07-12,2018-08-06,2018-08-12,Week,43.0
21,2018-07-12,2018-07-14,2018-07-15,Weekend,45.5
22,2018-07-12,2019-01-01,2019-12-31,Year,49.5
23,2018-07-12,2020-01-01,2020-12-31,Year,45.82
24,2018-07-12,2021-01-01,2021-12-31,Year,43.2
