,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-08-18,2016-08-18,2016-08-18,Day,32.21
1,2016-08-18,2016-08-19,2016-08-19,Day,33.49
2,2016-08-18,2016-08-20,2016-08-20,Day,25.55
3,2016-08-18,2016-08-21,2016-08-21,Day,16.81
4,2016-08-18,2016-08-01,2016-08-31,Month,29.82
5,2016-08-18,2016-09-01,2016-09-30,Month,34.33
6,2016-08-18,2016-10-01,2016-10-31,Month,37.73
7,2016-08-18,2016-11-01,2016-11-30,Month,41.25
8,2016-08-18,2016-10-01,2016-12-31,Quarter,39.07
9,2016-08-18,2017-01-01,2017-03-31,Quarter,40.75
10,2016-08-18,2017-04-01,2017-06-30,Quarter,25.25
11,2016-08-18,2017-07-01,2017-09-30,Quarter,25.95
12,2016-08-18,2017-10-01,2017-12-31,Quarter,36.8
13,2016-08-18,2018-01-01,2018-03-31,Quarter,38.67
14,2016-08-18,2016-08-15,2016-08-21,Week,28.42
15,2016-08-18,2016-08-22,2016-08-28,Week,34.75
16,2016-08-18,2016-08-29,2016-09-04,Week,35.75
17,2016-08-18,2016-09-05,2016-09-11,Week,35.0
18,2016-08-18,2016-09-12,2016-09-18,Week,34.25
19,2016-08-18,2016-08-20,2016-08-21,Weekend,21.18
20,2016-08-18,2016-08-27,2016-08-28,Weekend,0.01
21,2016-08-18,2017-01-01,2018-01-01,Year,32.16
22,2016-08-18,2018-01-01,2019-01-01,Year,31.08
23,2016-08-18,2019-01-01,2019-12-31,Year,31.45
