,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-07-08,2022-07-08,2022-07-08,Day,424.42
1,2022-07-08,2022-07-09,2022-07-09,Day,324.77
2,2022-07-08,2022-07-10,2022-07-10,Day,267.37
3,2022-07-08,2022-07-11,2022-07-11,Day,486.55
4,2022-07-08,2022-07-12,2022-07-12,Day,501.60
5,2022-07-08,2022-07-13,2022-07-13,Day,506.62
6,2022-07-08,2022-07-14,2022-07-14,Day,506.62
7,2022-07-08,2022-07-01,2022-07-29,Month,604.09
8,2022-07-08,2022-08-01,2022-08-31,Month,539.00
9,2022-07-08,2022-09-01,2022-09-30,Month,580.50
10,2022-07-08,2022-10-03,2022-10-31,Month,801.36
11,2022-07-08,2022-10-03,2022-12-30,Quarter,1762.50
12,2022-07-08,2023-01-02,2023-03-31,Quarter,1450.25
13,2022-07-08,2023-04-03,2023-06-30,Quarter,339.00
14,2022-07-08,2023-07-03,2023-09-29,Quarter,335.00
15,2022-07-08,2023-10-02,2023-12-29,Quarter,759.75
16,2022-07-08,2024-01-01,2024-03-29,Quarter,823.16
17,2022-07-08,2022-07-04,2022-07-08,Week,405.60
18,2022-07-08,2022-07-11,2022-07-15,Week,510.80
19,2022-07-08,2022-07-18,2022-07-22,Week,775.50
20,2022-07-08,2022-07-25,2022-07-29,Week,775.50
21,2022-07-08,2022-08-01,2022-08-05,Week,552.00
22,2022-07-08,2022-07-09,2022-07-10,Weekend,296.07
23,2022-07-08,2023-01-02,2023-12-29,Year,721.00
24,2022-07-08,2024-01-01,2024-12-31,Year,475.50
25,2022-07-08,2025-01-01,2025-12-31,Year,382.00
