,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-09-25,2019-09-25,2019-09-25,Day,46.56
1,2019-09-25,2019-09-26,2019-09-26,Day,43.64
2,2019-09-25,2019-09-27,2019-09-27,Day,41.38
3,2019-09-25,2019-09-28,2019-09-28,Day,21.33
4,2019-09-25,2019-09-29,2019-09-29,Day,17.14
5,2019-09-25,2019-09-30,2019-09-30,Day,36.44
6,2019-09-25,2019-10-01,2019-10-01,Day,44.52
7,2019-09-25,2019-09-02,2019-09-30,Month,41.85
8,2019-09-25,2019-10-01,2019-10-31,Month,53.03
9,2019-09-25,2019-11-01,2019-11-29,Month,77.27
10,2019-09-25,2019-12-02,2019-12-31,Month,78.6
11,2019-09-25,2019-10-01,2019-12-31,Quarter,69.27
12,2019-09-25,2020-01-01,2020-03-31,Quarter,74.42
13,2019-09-25,2020-04-01,2020-06-30,Quarter,51.05
14,2019-09-25,2020-07-01,2020-09-30,Quarter,51.09
15,2019-09-25,2020-10-01,2020-12-31,Quarter,73.13
16,2019-09-25,2019-09-23,2019-09-27,Week,44.92
17,2019-09-25,2019-09-30,2019-10-04,Week,42.0
18,2019-09-25,2019-10-07,2019-10-11,Week,48.08
19,2019-09-25,2019-10-14,2019-10-18,Week,53.57
20,2019-09-25,2019-10-21,2019-10-25,Week,57.5
21,2019-09-25,2020-01-01,2020-12-31,Year,62.42
22,2019-09-25,2021-01-01,2021-12-31,Year,61.83
23,2019-09-25,2022-01-03,2022-12-30,Year,61.72
24,2019-09-25,2023-01-02,2023-12-29,Year,63.13
