,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-04-13,2023-04-13,2023-04-14,Day,116.85
1,2023-04-13,2023-04-14,2023-04-15,Day,129.71
2,2023-04-13,2023-04-15,2023-04-16,Day,98.85
3,2023-04-13,2023-04-16,2023-04-17,Day,109.25
4,2023-04-13,2023-04-17,2023-04-18,Day,118.00
5,2023-04-13,2023-04-18,2023-04-19,Day,113.00
6,2023-04-13,2023-04-19,2023-04-20,Day,113.00
7,2023-04-13,2023-04-01,2023-05-01,Month,107.59
8,2023-04-13,2023-05-01,2023-06-01,Month,110.35
9,2023-04-13,2023-06-01,2023-07-01,Month,117.97
10,2023-04-13,2023-07-01,2023-08-01,Month,127.32
11,2023-04-13,2023-08-01,2023-09-01,Month,119.48
12,2023-04-13,2023-09-01,2023-10-01,Month,150.16
13,2023-04-13,2023-10-01,2023-11-01,Month,201.71
14,2023-04-13,2023-07-01,2023-10-01,Quarter,132.13
15,2023-04-13,2023-10-01,2024-01-01,Quarter,299.70
16,2023-04-13,2024-01-01,2024-04-01,Quarter,423.74
17,2023-04-13,2024-04-01,2024-07-01,Quarter,135.45
18,2023-04-13,2024-07-01,2024-10-01,Quarter,136.06
19,2023-04-13,2024-10-01,2025-01-01,Quarter,197.09
20,2023-04-13,2025-01-01,2025-04-01,Quarter,196.54
21,2023-04-13,2025-04-01,2025-07-01,Quarter,98.04
22,2023-04-13,2025-07-01,2025-10-01,Quarter,89.63
23,2023-04-13,2023-04-10,2023-04-17,Week,100.73
24,2023-04-13,2023-04-17,2023-04-24,Week,107.05
25,2023-04-13,2023-04-24,2023-05-01,Week,109.58
26,2023-04-13,2023-05-01,2023-05-08,Week,107.88
27,2023-04-13,2023-05-08,2023-05-15,Week,112.50
28,2023-04-13,2023-04-15,2023-04-17,Weekend,104.05
29,2023-04-13,2023-04-22,2023-04-24,Weekend,91.00
30,2023-04-13,2024-01-01,2025-01-01,Year,222.75
31,2023-04-13,2025-01-01,2026-01-01,Year,138.94
32,2023-04-13,2026-01-01,2027-01-01,Year,114.00
33,2023-04-13,2027-01-01,2028-01-01,Year,102.95
34,2023-04-13,2028-01-01,2029-01-01,Year,89.57
