,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-05-05,2021-05-05,2021-05-06,Day,59.78
1,2021-05-05,2021-05-06,2021-05-07,Day,72.95
2,2021-05-05,2021-05-07,2021-05-08,Day,69.67
3,2021-05-05,2021-05-08,2021-05-09,Day,47.04
4,2021-05-05,2021-05-09,2021-05-10,Day,2.25
5,2021-05-05,2021-05-10,2021-05-11,Day,65.27
6,2021-05-05,2021-05-11,2021-05-12,Day,70.91
7,2021-05-05,2021-05-03,2021-06-01,Month,62.11
8,2021-05-05,2021-06-01,2021-07-01,Month,67.77
9,2021-05-05,2021-07-01,2021-07-31,Month,70.18
10,2021-05-05,2021-08-02,2021-09-01,Month,64.32
11,2021-05-05,2021-07-01,2021-10-01,Quarter,70.68
12,2021-05-05,2021-10-01,2022-01-01,Quarter,95.71
13,2021-05-05,2022-01-03,2022-04-01,Quarter,96.94
14,2021-05-05,2022-04-01,2022-07-01,Quarter,57.54
15,2021-05-05,2022-07-01,2022-10-01,Quarter,60.37
16,2021-05-05,2023-04-03,2023-07-01,Quarter,61.5
17,2021-05-05,2021-05-03,2021-05-08,Week,60.88
18,2021-05-05,2021-05-10,2021-05-15,Week,61.75
19,2021-05-05,2021-05-17,2021-05-22,Week,62.25
20,2021-05-05,2021-05-24,2021-05-29,Week,62.57
21,2021-05-05,2021-05-31,2021-06-05,Week,69.29
22,2021-05-05,2022-01-03,2022-12-31,Year,74.73
23,2021-05-05,2023-01-02,2023-12-30,Year,69.49
24,2021-05-05,2024-01-01,2025-01-01,Year,67.03
25,2021-05-05,2025-01-01,2026-01-01,Year,67.33
