,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-09-23,2024-09-21,2024-09-22,Day,25.11
1,2024-09-23,2024-09-22,2024-09-23,Day,32.98
2,2024-09-23,2024-09-23,2024-09-24,Day,62.95
3,2024-09-23,2024-09-24,2024-09-25,Day,50.67
4,2024-09-23,2024-09-25,2024-09-26,Day,37.00
5,2024-09-23,2024-09-26,2024-09-27,Day,30.00
6,2024-09-23,2024-09-27,2024-09-28,Day,28.50
7,2024-09-23,2024-09-28,2024-09-29,Day,24.05
8,2024-09-23,2024-09-29,2024-09-30,Day,19.81
9,2024-09-23,2024-09-30,2024-10-01,Day,52.00
10,2024-09-23,2024-10-01,2024-10-02,Day,53.88
11,2024-09-23,2024-10-02,2024-10-03,Day,53.88
12,2024-09-23,2024-10-03,2024-10-04,Day,53.88
13,2024-09-23,2024-10-04,2024-10-05,Day,53.88
14,2024-09-23,2024-10-05,2024-10-06,Day,26.56
15,2024-09-23,2024-10-06,2024-10-07,Day,21.88
16,2024-09-23,2024-09-02,2024-10-01,Month,56.80
17,2024-09-23,2024-10-01,2024-11-01,Month,71.09
18,2024-09-23,2024-11-01,2024-12-01,Month,97.74
19,2024-09-23,2024-12-02,2025-01-01,Month,103.61
20,2024-09-23,2025-01-01,2025-02-01,Month,114.00
21,2024-09-23,2025-02-03,2025-03-01,Month,115.00
22,2024-09-23,2024-10-01,2025-01-01,Quarter,90.41
23,2024-09-23,2025-01-01,2025-04-01,Quarter,103.72
24,2024-09-23,2025-04-01,2025-07-01,Quarter,56.50
25,2024-09-23,2025-07-01,2025-10-01,Quarter,65.52
26,2024-09-23,2025-10-01,2026-01-01,Quarter,101.98
27,2024-09-23,2026-01-01,2026-04-01,Quarter,108.62
28,2024-09-23,2026-04-01,2026-07-01,Quarter,51.29
29,2024-09-23,2026-07-01,2026-10-01,Quarter,56.07
30,2024-09-23,2026-10-01,2027-01-01,Quarter,102.86
31,2024-09-23,2027-01-01,2027-04-01,Quarter,106.04
32,2024-09-23,2024-09-16,2024-09-21,Week,39.49
33,2024-09-23,2024-09-23,2024-09-28,Week,41.82
34,2024-09-23,2024-09-30,2024-10-05,Week,53.50
35,2024-09-23,2024-10-07,2024-10-12,Week,62.00
36,2024-09-23,2024-10-14,2024-10-19,Week,70.00
37,2024-09-23,2024-10-21,2024-10-26,Week,74.75
38,2024-09-23,2024-09-21,2024-09-23,Weekend,29.04
39,2024-09-23,2025-01-01,2026-01-01,Year,81.86
40,2024-09-23,2026-01-01,2027-01-01,Year,79.60
41,2024-09-23,2027-01-01,2028-01-01,Year,78.50
42,2024-09-23,2028-01-03,2029-01-01,Year,77.19
