,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-06-15,2018-06-15,2018-06-15,Day,50.57
1,2018-06-15,2018-06-16,2018-06-16,Day,38.83
2,2018-06-15,2018-06-17,2018-06-17,Day,26.17
3,2018-06-15,2018-06-18,2018-06-18,Day,46.68
4,2018-06-15,2018-06-01,2018-06-30,Month,43.21
5,2018-06-15,2018-07-01,2018-07-31,Month,46.3
6,2018-06-15,2018-07-31,2018-08-30,Month,40.95
7,2018-06-15,2018-08-01,2018-08-31,Month,40.95
8,2018-06-15,2018-09-01,2018-09-30,Month,48.35
9,2018-06-15,2018-10-01,2018-10-31,Month,55.73
10,2018-06-15,2018-11-01,2018-11-30,Month,64.05
11,2018-06-15,2018-12-01,2018-12-31,Month,62.35
12,2018-06-15,2018-07-01,2018-09-30,Quarter,45.17
13,2018-06-15,2018-10-01,2018-12-31,Quarter,60.67
14,2018-06-15,2019-01-01,2019-03-31,Quarter,59.57
15,2018-06-15,2019-04-01,2019-06-30,Quarter,37.25
16,2018-06-15,2019-07-01,2019-09-30,Quarter,37.52
17,2018-06-15,2019-10-01,2019-12-31,Quarter,51.03
18,2018-06-15,2018-06-11,2018-06-17,Week,43.65
19,2018-06-15,2018-06-18,2018-06-24,Week,43.13
20,2018-06-15,2018-06-25,2018-07-01,Week,44.15
21,2018-06-15,2018-07-02,2018-07-08,Week,47.13
22,2018-06-15,2018-07-09,2018-07-15,Week,46.75
23,2018-06-15,2018-06-16,2018-06-17,Weekend,32.5
24,2018-06-15,2018-06-23,2018-06-24,Weekend,31.15
25,2018-06-15,2019-01-01,2019-12-31,Year,46.29
26,2018-06-15,2020-01-01,2020-12-31,Year,42.98
27,2018-06-15,2021-01-01,2021-12-31,Year,41.22
