,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-12-28,2022-12-28,2022-12-28,Day,74.90
1,2022-12-28,2022-12-29,2022-12-29,Day,48.72
2,2022-12-28,2022-12-30,2022-12-30,Day,62.54
3,2022-12-28,2022-12-31,2022-12-31,Day,29.00
4,2022-12-28,2023-01-01,2023-01-01,Day,53.55
5,2022-12-28,2023-01-02,2023-01-02,Day,135.46
6,2022-12-28,2023-01-03,2023-01-03,Day,165.90
7,2022-12-28,2022-12-01,2022-12-30,Month,339.88
8,2022-12-28,2023-01-02,2023-01-31,Month,323.49
9,2022-12-28,2023-02-01,2023-02-28,Month,415.58
10,2022-12-28,2023-03-01,2023-03-31,Month,281.16
11,2022-12-28,2023-04-03,2023-04-28,Month,262.16
12,2022-12-28,2023-05-01,2023-05-31,Month,235.85
13,2022-12-28,2023-06-01,2023-06-30,Month,255.77
14,2022-12-28,2023-01-02,2023-03-31,Quarter,336.85
15,2022-12-28,2023-04-03,2023-06-30,Quarter,250.69
16,2022-12-28,2023-07-03,2023-09-29,Quarter,298.52
17,2022-12-28,2023-10-02,2023-12-29,Quarter,585.41
18,2022-12-28,2024-01-01,2024-03-29,Quarter,691.02
19,2022-12-28,2024-04-01,2024-06-28,Quarter,268.65
20,2022-12-28,2024-07-01,2024-09-30,Quarter,270.28
21,2022-12-28,2024-10-01,2024-12-31,Quarter,366.40
22,2022-12-28,2022-12-26,2022-12-30,Week,83.57
23,2022-12-28,2023-01-02,2023-01-06,Week,152.20
24,2022-12-28,2023-01-09,2023-01-13,Week,301.00
25,2022-12-28,2023-01-16,2023-01-20,Week,408.08
26,2022-12-28,2023-01-23,2023-01-27,Week,457.64
27,2022-12-28,2023-01-02,2023-12-29,Year,367.87
28,2022-12-28,2024-01-01,2024-12-31,Year,398.47
29,2022-12-28,2025-01-01,2025-12-31,Year,310.66
30,2022-12-28,2026-01-01,2026-12-31,Year,242.76
